,ba_cn,fa_accoe_last,fa_accoe_this,fa_accos_last,fa_accos_this,fa_accou_last,fa_accou_this,fa_adexe_last,fa_adexe_this,fa_adexs_last,fa_adexs_this,fa_adexu_last,fa_adexu_this,fa_asine_last,fa_asine_this,fa_asins_last,fa_asins_this,fa_asinu_last,fa_asinu_this,fa_cotoe_last,fa_cotoe_this,fa_cotos_last,fa_cotos_this,fa_cotou_last,fa_cotou_this,fa_dine_last,fa_dine_this,fa_dins_last,fa_dins_this,fa_dinu_last,fa_dinu_this,fa_etoue_last,fa_etoue_this,fa_etous_last,fa_etous_this,fa_etouu_last,fa_etouu_this,fa_fuexe_last,fa_fuexe_this,fa_fuexs_last,fa_fuexs_this,fa_fuexu_last,fa_fuexu_this,fa_gine_last,fa_gine_this,fa_gins_last,fa_gins_this,fa_ginu_last,fa_ginu_this,fa_gse_last,fa_gse_this,fa_gss_last,fa_gss_this,fa_gsu_last,fa_gsu_this,fa_inine_last,fa_inine_this,fa_inins_last,fa_inins_this,fa_ininu_last,fa_ininu_this,fa_intoe_last,fa_intoe_this,fa_intos_last,fa_intos_this,fa_intou_last,fa_intou_this,fa_neche_last,fa_neche_this,fa_nechs_last,fa_nechs_this,fa_nechu_last,fa_nechu_this,fa_otexe_last,fa_otexe_this,fa_otexs_last,fa_otexs_this,fa_otexu_last,fa_otexu_this,fa_otine_last,fa_otine_this,fa_otins_last,fa_otins_this,fa_otinu_last,fa_otinu_this,fa_pine_last,fa_pine_this,fa_pins_last,fa_pins_this,fa_pinu_last,fa_pinu_this,fa_sine_last,fa_sine_this,fa_sins_last,fa_sins_this,fa_sinu_last,fa_sinu_this,fp_yr,name,ricf_oid
1404,温州市优秀历史文化保护发展基金会,"1,770,000.00","1,115,000.00","1,780,819.00","1,124,902.00","10,819.00","9,902.00",0.00,0.00,"92,014.30","89,889.70","92,014.30","89,889.70",0.0,0.00,0.00,0.00,0.00,0.00,"1,770,000.00","1,115,000.00","1,872,833.30","1,214,791.70","102,833.30","99,791.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"191,796.34","104,484.32","191,796.34","104,484.32","-1,770,000.00","-1,115,000.00","-1,681,036.96","-1,110,307.38","88,963.04","4,692.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"191,796.34","104,484.32","191,796.34","104,484.32",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,温州市优秀历史文化保护发展基金会,2482.0
1405,河北华耐同心公益基金会,0.00,0.00,"170,000.00","646,400.00","170,000.00","646,400.00",0.00,0.00,"21,402.50","13,787.00","21,402.50","13,787.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"191,402.50","660,187.00","191,402.50","660,187.00",0.00,0.00,0.00,"20,000.00",0.00,"20,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,201209.66,147329.47,201209.66,147329.47,0.00,0.00,"203,860.56","170,345.24","203,860.56","170,345.24",0.00,0.00,"12,458.06","-489,841.76","12,458.06","-489,841.76",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,650.90","3,015.77","2,650.90","3,015.77",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河北华耐同心公益基金会,2040.0
1406,云南国际文化交流基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南国际文化交流基金会,318.0
1407,乌兰夫基金会,0.00,0.00,"1,644,490.41","4,104,393.73","1,644,490.41","4,104,393.73",0.00,0.00,"113,856.00","155,287.60","113,856.00","155,287.60",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,746,737.40","4,259,681.33","1,746,737.40","4,259,681.33",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-11,609.01",0.00,"-11,609.01",0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,5132157.12,2747500.0,5132157.12,2747500.0,0.00,0.00,"5,166,423.84","5,069,449.07","5,166,423.84","5,069,449.07",0.00,0.00,"3,419,686.44","809,767.74","3,419,686.44","809,767.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"34,266.72","2,321,949.07","34,266.72","2,321,949.07",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,乌兰夫基金会,295.0
1408,宝鸡市残疾人福利基金会,"3,310,095.44",0.00,"12,807,246.88","8,665,351.06","9,497,151.44","8,665,351.06",0.00,0.00,"185,681.05","185,809.75","185,681.05","185,809.75",0.0,0.00,0.00,0.00,0.00,0.00,"3,310,095.44",0.00,"13,061,988.93","8,864,191.81","9,751,893.49","8,864,191.81","3,181,002.14","72,000.00","14,349,821.98","5,914,845.32","11,168,819.84","5,842,845.32",0.00,"-162,589.44",0.00,0.00,0.00,"162,589.44",0.00,0.00,"69,061.00","13,031.00","69,061.00","13,031.00",0.00,0.00,0.00,"400,000.00",0.00,"400,000.00",,,,,,,0.0,0.0,650000.0,652109.59,650000.0,652109.59,"3,181,002.14","72,000.00","15,040,682.32","6,972,861.00","11,859,680.18","6,900,861.00","-129,093.30","-90,589.44","1,978,693.39","-1,891,330.81","2,107,786.69","-1,800,741.37",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"40,860.34","5,906.09","40,860.34","5,906.09",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,宝鸡市残疾人福利基金会,1255.0
1409,河南省崇文教育基金会,0.00,0.00,"1,513,000.00","320,350.00","1,513,000.00","320,350.00",0.00,0.00,"59,574.70","70,890.00","59,574.70","70,890.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,572,623.10","391,245.60","1,572,623.10","391,245.60",0.00,0.00,"1,550,000.00","2,000,000.00","1,550,000.00","2,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.40,5.60,48.40,5.60,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"1,596,166.87","2,007,296.67","1,596,166.87","2,007,296.67",0.00,0.00,"23,543.77","1,616,051.07","23,543.77","1,616,051.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"46,166.87","7,296.67","46,166.87","7,296.67",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省崇文教育基金会,2118.0
1410,黑龙江省齐齐哈尔市残疾人福利基金会,0.00,0.00,"844,856.40","724,110.80","844,856.40","724,110.80",0.00,0.00,"91,817.15","94,777.58","91,817.15","94,777.58",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"936,673.55","818,888.38","936,673.55","818,888.38",0.00,0.00,"804,321.60","892,305.92","804,321.60","892,305.92",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"944,263.26","976,843.68","944,263.26","976,843.68",0.00,0.00,"7,589.71","157,955.30","7,589.71","157,955.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"139,941.66",0.00,"139,941.66","84,537.76",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,黑龙江省齐齐哈尔市残疾人福利基金会,3337.0
1411,中国金融教育发展基金会,0.00,0.00,"37,074,525.67","50,883,517.84","37,074,525.67","50,883,517.84",0.00,0.00,"2,025,782.19","1,319,310.27","2,025,782.19","1,319,310.27",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"39,547,968.53","52,230,108.49","39,547,968.53","52,230,108.49","21,302,573.50","34,359,262.20","43,903,114.02","39,507,989.00","22,600,540.52","5,148,726.80","-28,049,026.64","-28,380,413.55",0.00,0.00,"28,049,026.64","28,380,413.55",0.00,0.00,"-56,339.33","23,950.60","-56,339.33","23,950.60",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,8836224.11,24980304.19,8836224.11,24980304.19,"21,302,573.50","34,359,262.20","65,317,770.64","67,598,719.68","44,015,197.14","33,239,457.48","-6,746,453.14","5,978,848.65","25,769,802.11","15,368,611.19","32,516,255.25","9,389,762.54",0.00,0.00,"504,000.00","3,329.78","504,000.00","3,329.78",0.00,0.00,"10,789,540.19","21,693.53","10,789,540.19","21,693.53",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,"1,788,892.32","3,088,732.96","1,788,892.32","3,088,732.96",2016,中国金融教育发展基金会,274.0
1412,浙江凤林教育基金会,0.00,0.00,0.00,"291,200.00",0.00,"291,200.00",0.00,0.00,700.00,"7,302.00",700.00,"7,302.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.00,"294,191.93",700.00,"294,191.93",0.00,"50,000.00","10,000.00","100,000.00","10,000.00","50,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,"50,000.00","10,000.00","100,000.00","10,000.00","50,000.00",0.00,"50,000.00","9,300.00","-194,191.93","9,300.00","-244,191.93",0.00,0.00,0.00,"-4,310.07",0.00,"-4,310.07",0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江凤林教育基金会,4888.0
1413,山西省点爱公益基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,000.00",0.00,"9,000.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,000.00",0.00,"9,000.00",0.00,0.00,0.00,"2,187,617.00",0.00,"2,187,617.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,"2,191,294.56",0.00,"2,191,294.56",0.00,0.00,0.00,"2,182,294.56",0.00,"2,182,294.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,677.56",0.00,"3,677.56",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,山西省点爱公益基金会,5969.0
1414,上海市体育发展基金会,0.0,0.0,12761222.24,29862173.32,12761222.24,29862173.32,0.0,0.0,1400055.61,1555185.77,1400055.61,1555185.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14365516.29,31753859.35,14365516.29,31753859.35,0.0,0.0,6506412.29,30773260.42,6506412.29,30773260.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202238.44,283699.26,202238.44,283699.26,0.0,0.0,506250.0,680500.0,506250.0,680500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141279.98,1189879.45,3141279.98,1189879.45,0.0,0.0,12353942.27,34043639.87,12353942.27,34043639.87,0.0,0.0,-2011574.02,2289780.52,-2011574.02,2289780.52,0.0,0.0,2000.0,52801.0,2000.0,52801.0,0.0,0.0,2200000.0,1400000.0,2200000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海市体育发展基金会,57.0
1415,上海交通大学教育发展基金会,0.0,0.0,255906988.45,157226803.24,255906988.45,157226803.24,0.0,0.0,3825153.46,38140094.5,3825153.46,38140094.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259732019.45,195366738.97,259732019.45,195366738.97,226099199.0,267234564.76,226279199.0,275234564.76,180000.0,8000000.0,-191128966.41,-148276882.58,0.0,0.0,191128966.41,148276882.58,0.0,0.0,-122.46,-158.77,-122.46,-158.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41866385.99,15908653.69,207909411.78,53438535.09,166043025.79,37529881.4,267977498.76,283143218.45,435203211.33,329350729.86,167225712.57,46207511.41,76848532.35,134866335.87,175471191.88,133983990.89,98622659.53,-882344.98,0.0,0.0,0.0,0.0,0.0,0.0,11913.77,0.0,1014600.55,677630.01,1002686.78,677630.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海交通大学教育发展基金会,19.0
1416,上海弘毅生态保护基金会,0.0,0.0,0.0,584464.5,0.0,584464.5,0.0,0.0,0.0,36735.68,0.0,36735.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621921.98,0.0,621921.98,0.0,511035.4,0.0,5511035.4,0.0,5000000.0,0.0,-206645.26,0.0,0.0,0.0,206645.26,0.0,0.0,0.0,721.8,0.0,721.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511035.4,0.0,5518060.24,0.0,5007024.84,0.0,304390.14,0.0,4896138.26,0.0,4591748.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7024.84,0.0,7024.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海弘毅生态保护基金会,4942.0
1417,上海民建扶帮公益基金会,1385194.0,0.0,1818794.0,3709876.0,433600.0,3709876.0,0.0,0.0,42579.45,161973.4,42579.45,161973.4,0.0,0.0,0.0,0.0,0.0,0.0,1385194.0,0.0,1861373.45,3871849.4,476179.45,3871849.4,1006230.0,4557479.8,2517804.96,9324100.8,1511574.96,4766621.0,0.0,-47438.3,0.0,0.0,0.0,47438.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108406.04,1113460.99,1108406.04,1113460.99,1006230.0,4557479.8,3657358.05,10461455.57,2651128.05,5903975.77,-378964.0,4510041.5,1795984.6,6589606.17,2174948.6,2079564.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31147.05,23893.78,31147.05,23893.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海民建扶帮公益基金会,115.0
1418,上海市杨浦区江浦社区公益基金会,0.0,0.0,110381.0,278457.42,110381.0,278457.42,0.0,0.0,49659.7,10454.0,49659.7,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160040.7,288911.42,160040.7,288911.42,0.0,0.0,2000000.0,508373.7,2000000.0,508373.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29333.33,0.0,29333.33,0.0,0.0,2003883.08,540611.75,2003883.08,540611.75,0.0,0.0,1843842.38,251700.33,1843842.38,251700.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883.08,2904.72,3883.08,2904.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海市杨浦区江浦社区公益基金会,4354.0
1419,上海国峯慈善基金会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海国峯慈善基金会,5314.0
1420,上海电力学院教育发展基金会,0.0,0.0,2035550.8,3111790.9,2035550.8,3111790.9,0.0,0.0,14113.1,3168.0,14113.1,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051820.9,3117363.9,2051820.9,3117363.9,0.0,0.0,1267846.5,1058589.4,1267846.5,1058589.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.0,2405.0,2157.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,120000.0,100000.0,120000.0,0.0,0.0,1669319.77,1380489.33,1669319.77,1380489.33,0.0,0.0,-382501.13,-1736874.57,-382501.13,-1736874.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301473.27,201899.93,301473.27,201899.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海电力学院教育发展基金会,133.0
1421,上海华扬联众公益基金会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,280.0,0.0,528325.4,0.0,2528325.4,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528325.4,0.0,2528826.43,0.0,2000501.03,0.0,528325.4,0.0,2528546.43,0.0,2000221.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.03,0.0,501.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海华扬联众公益基金会,5410.0
1422,上海安慈公益基金会,0.0,0.0,0.0,1414867.56,0.0,1414867.56,0.0,0.0,15587.5,92698.54,15587.5,92698.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12797.01,1507566.1,12797.01,1507566.1,0.0,3158605.0,3060000.0,3978605.0,3060000.0,820000.0,0.0,-899777.0,0.0,0.0,0.0,899777.0,0.0,0.0,-2790.49,0.0,-2790.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345000.0,0.0,345000.0,0.0,3158605.0,3060000.02,4324686.47,3060000.02,1166081.47,0.0,2258828.0,3047203.01,2817120.37,3047203.01,558292.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1081.47,0.02,1081.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海安慈公益基金会,4671.0
1423,上海电机学院教育发展基金会,0.0,0.0,65000.0,184000.0,65000.0,184000.0,0.0,0.0,950.0,5860.0,950.0,5860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68115.5,192097.0,68115.5,192097.0,0.0,0.0,221800.0,584000.0,221800.0,584000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.5,2237.0,2165.5,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256415.11,601669.56,256415.11,601669.56,0.0,0.0,188299.61,409572.56,188299.61,409572.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34615.11,17669.56,34615.11,17669.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海电机学院教育发展基金会,4077.0
1424,上海汽车工业教育基金会,0.0,0.0,1737932.18,1797453.6,1737932.18,1797453.6,0.0,0.0,174801.33,158616.11,174801.33,158616.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912733.51,1956069.71,1912733.51,1956069.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776410.0,1747208.74,1776410.0,1747208.74,0.0,0.0,1794002.57,1764638.25,1794002.57,1764638.25,0.0,0.0,-118730.94,-191431.46,-118730.94,-191431.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17592.57,17429.51,17592.57,17429.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海汽车工业教育基金会,122.0
1425,上海卓越脑科学发展基金会,0.0,0.0,0.0,169000.0,0.0,169000.0,0.0,0.0,0.0,3183.4,0.0,3183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,173600.1,30.0,173600.1,0.0,0.0,2000000.0,557500.0,2000000.0,557500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479.73,0.0,8479.73,0.0,0.0,2002016.99,591047.73,2002016.99,591047.73,0.0,0.0,2001986.99,417447.63,2001986.99,417447.63,0.0,0.0,30.0,1416.7,30.0,1416.7,0.0,0.0,2016.99,2672.67,2016.99,2672.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22395.33,0.0,22395.33,2016,上海卓越脑科学发展基金会,4776.0
1426,上海真如社区基金会,0.0,0.0,0.0,1955485.0,0.0,1955485.0,0.0,0.0,0.0,1480.8,0.0,1480.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957379.73,0.0,1957379.73,0.0,0.0,0.0,3905988.0,0.0,3905988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4139.27,3923965.37,4139.27,3923965.37,0.0,0.0,4139.27,1966585.64,4139.27,1966585.64,0.0,0.0,0.0,413.93,0.0,413.93,0.0,0.0,4139.27,17977.37,4139.27,17977.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海真如社区基金会,4705.0
1427,上海东方爱心基金会,0.0,0.0,178424.72,497836.9,178424.72,497836.9,0.0,0.0,14558.62,3500.0,14558.62,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194359.58,502415.19,194359.58,502415.19,0.0,0.0,800000.0,100000.0,800000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.24,1078.29,1376.24,1078.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,430000.0,55000.0,430000.0,0.0,0.0,855000.0,530000.0,855000.0,530000.0,0.0,0.0,660640.42,27584.81,660640.42,27584.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海东方爱心基金会,15.0
1428,上海慈光皮肤健康基金会,0.0,0.0,211026.6,786082.4,211026.6,786082.4,0.0,0.0,43876.51,38999.1,43876.51,38999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187441.5,825081.5,187441.5,825081.5,0.0,0.0,24179.0,1000000.0,24179.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67461.61,0.0,-67461.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24179.0,1044486.57,24179.0,1044486.57,0.0,0.0,-163262.5,219405.07,-163262.5,219405.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44486.57,0.0,44486.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海慈光皮肤健康基金会,4059.0
1429,上海宏信公益基金会,0.0,0.0,211236.0,1430901.7,211236.0,1430901.7,0.0,0.0,22315.0,142358.4,22315.0,142358.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233554.0,1575740.1,233554.0,1575740.1,0.0,0.0,2250000.0,4611936.71,2250000.0,4611936.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2480.0,3.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16383.56,0.0,16383.56,0.0,0.0,2254126.59,4636944.21,2254126.59,4636944.21,0.0,0.0,2020572.59,3061204.11,2020572.59,3061204.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.59,8623.94,4126.59,8623.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海宏信公益基金会,4509.0
1430,上海德升青年创业发展基金会,0.0,0.0,0.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300120.0,0.0,300120.0,0.0,0.0,0.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300150.05,0.0,300150.05,0.0,0.0,0.0,30.05,0.0,30.05,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,150.05,0.0,150.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,上海德升青年创业发展基金会,5019.0
