	address	cert_valid_thru	dist	est_date	init_fund	inst_nm	inst_type	phone_num	prov	reg_dept	repre	spv_dept	status	uscc	website	wrk_domain
5052	湖南省隆回县朝阳街４００号教育局机关大院内	2016-08-17 至 2018-08-17		2011-07-14	418.00 （单位：元 / 万元）	隆回县教育基金会	基金会	13327398068		湖南省民政厅	杨第美	邵阳市教育局	正常	53430000570297184P		筹集基金；管理基金，实现基金的保值、增值；按本会宗旨使用基金
5053	nan	至			0.00 （单位：元 / 万元）	宁乡县双凫铺镇中心学校教育基金会	基金会						正常	53430000574321313J		nan
5054	湖南省祁阳县浯溪镇民生北路６１号电教大楼五楼	2017-05-03 至 2020-05-03		2011-07-04	200.00 （单位：元 / 万元）	祁阳县昌世助学基金会	基金会	13874710836		湖南省民政厅	钟上元	永州市教育局	正常	534300005743259989		资助家庭经济困难的学生完成大学学业，支持边远山区学校的建设。
5055	湖南省长沙市开福区金鹰影视文化城湖南省广播电视大楼	2017-06-28 至 2020-06-28		2011-05-31	400.00 （单位：元 / 万元）	湖南新农村文化建设基金会	基金会			湖南省民政厅		湖南省新闻出版广电局	正常	534300005743275719		筹集、管理和使用文化基金；扶持新农村公益性文化事业，资助组织开展有利于提高乡村文明程度和全民文化素质的文化艺术活动等。
5056	广州市番禺区大石街富丽广场B座二楼11号	2017-02-27 至 2021-02-26		2013-08-05	200.00 （单位：元 / 万元）	广东省信基公益基金会	基金会	020-84798948		广东省民政厅	高和平		正常	5344000007509227XT		资助扶贫济困、救孤助残、赈灾救援等社会公益活动；资助青少年教育及社会教育发展项目。
5057	广州市海珠区新港中路397号自编37-2号（C8-2）	2013-08-14 至 2017-08-13		2013-08-14	200.00 （单位：元 / 万元）	广东省东方历史研究基金会	基金会	0		广东省民政厅	沈志华		正常	53440000075149862N		为收集整理口述和档案史料、科研立项、学术出版、调研和交流讨论等各类学术活动筹集基金和提供资助。
5058	广州市机场路１４３８号正阳大厦八楼８０８室	2013-09-10 至 2017-09-09		2013-09-10	200.00 （单位：元 / 万元）	广东省丹姿慈善基金会	基金会	020-2212608		广东省民政厅	陈彪	广东省人民政府相关职能部门	正常	53440000077887826X		救助灾害；奖教助学；恤孤扶老助残；资助社区公益活动。
5059	广东省广州市越秀区广州大道中289号南方传媒大厦B座第23层2306房	2017-04-24 至 2021-04-23		2013-09-25	200.00 （单位：元 / 万元）	广东省南方阅读公益基金会	基金会	020-87363262		广东省民政厅	钟旭东		正常	534400000795445283		资助青少年阅读发展问题研究；支持青少年阅读公益项目；资助青少年阅读成果的宣传与推广。
5060	佛山市顺德区北滘镇碧桂园西苑会所二楼D29室	2013-10-11 至 2017-10-10		2013-10-11	200.00 （单位：元 / 万元）	广东省圆梦慈善基金会	基金会	0757-23600180		广东省民政厅	李军		正常	53440000079566292L		对重大自然灾害及困难群体提供资助；对残疾人进行扶助；对贫困优秀学生的资助。
5061	广州市越秀区恒福路99号203房	2017-04-20 至 2021-04-19		2013-10-14	200.00 （单位：元 / 万元）	广东省慧灵智障人士扶助基金会	基金会	020-83572736		广东省民政厅	孟维娜		正常	53440000079580617N		资助智障人士社区化服务模式推广；为智障孤儿和智障人士家庭提供助学助养；资助对智障人士有利的康复活动。
5062	佛山市顺德区北滘镇碧桂园居委会碧桂园写字楼西楼326室	2017-03-31 至 2021-03-30		2013-10-14	1000.00 （单位：元 / 万元）	广东省国强公益基金会	基金会	0757-29336081		广东省民政厅	朱剑敏		正常	53440000079580721T		(一）资助教育、科学、文化、卫生、体育事业的发展；（二）资助贫困地区、贫困村改善民生、发展生产；（三）资助紧急灾害救助以及灾后恢复与重建；（四）资助贫困地区与经济发达地区的交流与合作
5063	惠州市惠城区江北东江二路二号富力丽港中心酒店11层10号	2017-01-26 至 2021-01-25		2013-10-14	208.00 （单位：元 / 万元）	广东省缘善公益基金会	基金会	0752-2898403		广东省民政厅	吴晓翔		正常	53440000079580756D		助学奖教，资助医疗，扶危济困，救急救灾等。
5064	广州市越秀区东兴南路文化里１３号行政楼２０１室	2013-10-22 至 2017-10-21		2013-10-22	200.00 （单位：元 / 万元）	广东省铁一教育发展基金会	基金会	020-61325529		广东省民政厅	赵连华		正常	53440000081078829Y		资助学校设施和设备的改造更新；扶持重点学科等的建设；奖励优秀老师和学生；资助困难家庭子女完成学业。
5065	广州市天河区黄埔大道西106号第11楼	2017-02-23 至 2021-02-22		2013-11-04	200.00 （单位：元 / 万元）	广东省颐养健康科学基金会	基金会	18666001421		广东省民政厅	暂无		正常	5344000008255951XM		为生物医药健康科学研究、原细胞开发和再生医学研究提供资助；为抗衰老和健康相关的病患者等提供资助。
5066	广东省珠海市香洲区吉大路105号石油大厦五楼	2013-11-20 至 2017-11-19		2013-11-20	200.00 （单位：元 / 万元）	广东省华南洁能慈善基金会	基金会	0756-3337377		广东省民政厅	何国胜		正常	53440000082641791K		资助开展慈善教育、扶贫济困、安老助老、赈灾救助等社会公益慈善活动。
5067	广州越秀区沿江中路259号1701	2015-08-18 至 2019-08-17		2013-12-17	200.00 （单位：元 / 万元）	广东省泉英爱心基金会	基金会	83064090		广东省民政厅	许秋红		正常	5344000008678655X9		资助贫困地区困难的学生；帮助社会弱势群体；扶助残疾人，资助开展敬老活动。
5068	广东省佛山市顺德区北滘镇怡兴路8号盈峰商务中心24层	2017-07-21 至 2021-07-20		2013-12-17	5000.00 （单位：元 / 万元）	广东省和的慈善基金会	基金会	0757-26330789		广东省民政厅	何倩兴		正常	53440000086786592R		支持教育、养老、体育、文化艺术、扶贫赈灾、环保及其他公益慈善事业。
5069	广州市天河区天河北路233号中信广场5907室	2015-11-18 至 2019-11-17		2011-11-18	200.00 （单位：元 / 万元）	广东省雪松公益基金会	基金会	020-38911638		广东省民政厅	张劲		正常	5344000058631660X2		为扶贫济困、救孤助残、赈灾救援、抗击疫情、助学兴教、科技发展、环境保护等提供资助。
5070	广东省东莞市常平镇常平大道常平商会大厦15楼	1900-01-01 至 1900-01-01		2011-11-28	500.00 （单位：元 / 万元）	广东省长锦慈善基金会	基金会	0769-88700318		暂无	黄俊虎		正常	534400005863446519		为扶贫济困、救孤助残、赈灾救援、抗击疫情、助学兴教等提供资助，资助建敬老院、儿童福利院、希望小学等。
5071	广州市广州大学城外环西路１６８号	2015-12-30 至 2019-12-29		2011-11-30	200.00 （单位：元 / 万元）	广东省广州美术学院教育发展基金会	基金会	020-39322986		广东省民政厅	陈潮光		正常	53440000586351843U		更新教学和科研设施，资助教学科研和人才引进、学术交流等，设立奖教奖学助学金。
5072	广州市广州大学城外环西路１００号	2015-11-30 至 2019-11-29		2011-11-30	200.00 （单位：元 / 万元）	广东省广东工业大学教育发展基金会	基金会	020-39322316		广东省民政厅	章云		正常	5344000058635186XE		更新教学和科研设施，资助重点课程、学科、实验室建设、学术交流等，奖励优秀教职工和品学兼优的在校学生。
5073	汕头市潮阳区城北四路潮阳实验学校	2015-12-02 至 2019-12-01		2011-12-02	200.00 （单位：元 / 万元）	汕头市潮阳实验学校教育慈善基金会	基金会	0754-86550778		广东省民政厅	陈梅珍		正常	53440000586362913D		建设、更新教育设施设备；奖励优秀师生，助贫困学生；赈灾救援、履善积德。
5074	广州市东风东路701号西门三楼308房	1900-01-01 至 1900-01-01		2012-01-17	200.00 （单位：元 / 万元）	广东省人人环保慈善基金会	基金会	020-37803328		暂无	王赛茵		正常	53440000588279419P		资助环境保护慈善公益活动、环境保护宣传、人才培训和学术交流；奖励对环保慈善事业有突出贡献的组织和个人
5075	广州市海珠区冲边街1号之二	2015-12-26 至 2019-12-25		2011-12-26	200.00 （单位：元 / 万元）	广州市石溪劬劳福利基金会	基金会	020-84332817		广东省民政厅	谭安华		正常	53440000588285368Y		奖励优秀教师、资助贫困学生；提高村民的医疗福利待遇；为社会治安、卫生、道路等方面改善提供资助。
5076	佛山市顺德区大良新宁路76号弘顺达大厦三楼316	2017-02-23 至 2021-02-22		2011-12-27	220.00 （单位：元 / 万元）	广东省顺商公益基金会	基金会	0757-22276788		广东省民政厅	袁德祺		正常	534400005882871796		为扶贫助学、扶弱、济困、助残等提供资助；为公益项目调研、人才培训、论坛、交流提供资助。
5077	广州市番禺大道北555号天安总部中心5号楼301房之六	2015-08-18 至 2019-08-17		2011-12-27	200.00 （单位：元 / 万元）	广东省华商慈善基金会	基金会	87655911		广东省民政厅	冯华		正常	53440000588290247P		为扶贫济困、救孤助残、赈灾救援、抗击疫情、助学兴教等改善地方民生的社会慈善活动提供资助；扶持社会贫困家庭的就业培训和安居；资助志愿者义工活动。
5078	珠海市港湾大道科技一路3号	2015-12-27 至 2019-12-26		2011-12-28	200.00 （单位：元 / 万元）	广东省依依关爱儿童基金会	基金会	0		广东省民政厅	李想		正常	53440000588290263D		关注突发事件中受伤害的青少年和儿童，并为其提供资助；为开展有利于儿童少年身心健康的公益活动提供资助。
5079	广州市广园西路121号美博城A座写字楼五楼	2016-01-17 至 2019-01-16		2012-01-17	200.00 （单位：元 / 万元）	广东省美丽关爱慈善基金会	基金会	13544522779		广东省民政厅	李丽莉		正常	53440000588347100N		为扶贫济困、救孤助残、赈灾救援、抗击疫情、助学兴教等改善地方民生的社会公益慈善活动提供资助。
5080	广州市沿江西路151号广州医学院第一附属医院20楼示教室	2016-06-07 至 2020-06-06		2012-06-07	200.00 （单位：元 / 万元）	广东省明医医疗慈善基金会	基金会	020-83062807		广东省民政厅	肖大凯		正常	53440000590076872L		奖励杰出贡献的医生群体；资助医学研究项目；资助医生和护士前往广东穷困地区提供医疗服务。
5081	广州市天河区金穗路62号侨鑫国际中心37楼	2016-12-27 至 2022-08-31		2015-02-11	200.00 （单位：元 / 万元）	广州市奥飞动漫爱心救助慈善基金会	基金会	020-38983278		暂无	陈岱君		正常	53440100331500042P	http://www.gdalpha.com/	帮助弱势群体，开展扶贫、济困、助残等慈善公益事业，为其他慈善机构及有关团队开展交流与合作提供资助。接受社会捐赠，管理和使用基金。
5082	广州市海珠区广州大道南788号自编7栋	2015-05-07 至 2019-05-06		2015-05-07	200.00 （单位：元 / 万元）	广州市小星辰儿童成长基金会	基金会	020-83961168		暂无	栾熙忠		正常	53440100340216916B		亲子教育，助学助困，成长环境改善，关注儿童健康成长等公益活动。
5083	广州市天河区大灵山路61号第20栋102房	2017-06-08 至 2021-06-07		2015-07-08	200.00 （单位：元 / 万元）	广州市利世慈善基金会	基金会	87571198		暂无	耿长伟		正常	534401003473912233		赈灾救助，扶贫济困，慈善救助，公益援助，开展慈善宣传和业务培训。
5084	广州市海珠区琶洲大道东１号保利国际广场南塔３４０８自编之二	2015-08-07 至 2020-08-06		2015-08-07	1000.00 （单位：元 / 万元）	广州市好百年助学慈善基金会	基金会	020-8412033			曾佳	广州市人民政府相关职能部门	正常	53440100353517320B		建立完善健康管理信息平台，学术研究，技术交流，开展培训，业务咨询，品牌宣传，承办政府相关部门委托的其他事项。
5085	广州市越秀区法政路30号市委大院5号楼407室	2016-04-29 至 2020-04-28		2016-04-29	200.00 （单位：元 / 万元）	广州市羊城光彩事业基金会	基金会	87609499		暂无	钟课枝		正常	53440100MJK921016W		支持光彩事业和相关社会公益事业项目；开展光彩事业发展问题的研究；开展非公有制经济企业参与社会公益情况的研究、统计和发布等。
5086	广州市海珠区江燕路９９号万科派广场Ａ栋１０２０室	2017-04-21 至 2020-06-15		2016-06-16	200.00 （单位：元 / 万元）	广州市明亮慈善基金会	基金会	13415034116		暂无	肖桂丑		正常	53440100MJK921024P		资助扶贫助学、家园创建、眼病患者的康复及公益文化领域项目。
5087	广州市越秀区中山五路219号2519房	2016-06-13 至 2020-08-31		2016-08-31	200.00 （单位：元 / 万元）	广州市苗圃行动公益基金会	基金会	18206837073		暂无	邓恒凌		正常	53440100MJK921032J		援建危校及配套设施；师资培训；困境儿童资助及扶持。
5088	广州市番禺区洛浦街南浦沿沙路自编１１号三层（部位：３０９）	2017-08-02 至 2021-08-01		2016-08-31	200.00 （单位：元 / 万元）	广州市善学慈善基金会	基金会	34786668		广州市民政局	王伟强		正常	53440100MJK921040D		接受捐赠，为开展扶贫帮困、针对困难人群的助学等活动提供资助。
5089	广州市天河区东站路1号综合楼三楼A区21H房	2017-01-04 至 2017-10-25		2016-09-09	200.00 （单位：元 / 万元）	广州市尚品助学基金会	基金会	13825112246		暂无	伍耀宗		正常	53440100MJK921059A		捐资助学，改善教学环境，为国家培养人才；为社会提供更多慈善关爱，让更多有需要人群获得帮助。
5090	广州市越秀区人民北路668号707房	2017-01-22 至 2019-10-31		2016-09-09	200.00 （单位：元 / 万元）	广州市一百零八度公益基金会	基金会	020-81024115		暂无	叶枫		正常	53440100MJK9210675	http://108dfoundation.com/	开展贫困地区助学、弱势人群重大疾病救助和落后地区扶贫等相关活动。
5091	广州市海珠区新港东路１０２２号Ｅ座２６１２室	2016-10-21 至 2020-10-20		2016-10-21	200.00 （单位：元 / 万元）	广州市高然慈善基金会	基金会	020-28147801		暂无	暂无		正常	53440100MJK9210750	http://www.gaorancishan.com/	扶贫、济困；扶老、救孤、恤病、助残、优抚；救助自然灾害、事故灾难和公共卫生事件等突发事件造成的损害；进教育、科学、文化、卫生、体育等事业的发展；防治污染和其他公害，保护和改善生态环境；符合慈善法规定的其他公益活动。
5092	广州市天河区中山大道西２７７号８１３房	2016-12-26 至 2018-07-25		2016-12-26	200.00 （单位：元 / 万元）	广州市暨海慈善基金会	基金会	13922289191		暂无	暂无		正常	53440100MJK921083T		资助贫困地区改善基础教育设施；资助贫困学生完成学业；捐助希望工程；扶贫、赈灾、助残；援助养老院、孤儿院、支教等
5093	广州市越秀区应元路34-36号越秀山体育场综合楼五楼	2016-12-28 至 2021-12-27		2016-12-28	200.00 （单位：元 / 万元）	广州市羊城足球基金会	基金会	83555451		广州市民政局	叶志彬		正常	53440100MJK921091M		接收捐赠，支助足球公益活动、竞赛、培训、设施建设，扶持、奖励足球专业人士。
5094	深圳市福田区深南大道1006号深圳国际创新中心A座32层	1900-01-01 至 1900-01-01		2016-01-22	200.00 （单位：元 / 万元）	深圳市汇洁爱心基金会	基金会	0		暂无	郑伟芳		正常	53440300MJL163931U		（1）资助贫困乳腺癌患者；（2）资助贫困地区改善教育条件，资助贫困学生，支持教育事业发展；（3）资助其他社会公益慈善项目。
5095	深圳市南山区西丽街道沁园路４５９９号麒麟山庄贵宾楼１０８	1900-01-01 至 1900-01-01		2016-01-06	200.00 （单位：元 / 万元）	深圳市庞剑锋慈善基金会	基金会	0		暂无	熊艳红		正常	53440300MJL16394XK		１、助学兴教，资助贫困学生及改善教学条件，支持教育事业发展；？？２、支持和资助促进保护环境事业发展的科学研究、科技开发项目，支持环保事业发展。
5096	深圳市前海深港合作区前湾一路６３号前海企业公馆３０栋３层	2016-12-27 至 2020-12-27		2016-02-25	200.00 （单位：元 / 万元）	深圳市长江商学院教育发展基金会	基金会				刘劲	深圳市相关职能部门及单位	正常	53440300MJL163958K		（一）资助社会公益事业；（二）支持教学科研、校园建设及教育相关实践项目。
5097	深圳市福田保税区市花路21号富林物流大厦A区501室	1900-01-01 至 1900-01-01		2016-03-16	200.00 （单位：元 / 万元）	深圳市百草初心公益基金会	基金会	0		暂无	赵林		正常	53440300MJL165427F		1.关爱弱势群体，资助贫困地区改善医疗条件。2.资助开展医药科普活动。
5098	深圳市南山区东滨路4351号荔源商务大厦B栋709	1900-01-01 至 1900-01-01		2016-02-26	200.00 （单位：元 / 万元）	深圳市全景公益基金会	基金会	0		暂无	庞健民		正常	53440300MJL165435A		"""（一）资助普及公益慈善理念，弘扬公益慈善文化；（二）开展救灾赈济、安老助孤、扶贫助学等公益活动；（三）支持教育、文化、卫生、体育与环境保护等社会公共服务设施建设；（四）资助开展社会公益领域相关课题研究、国际交流等活动。"""
5099	深圳市罗湖区东晓路１００５号北楼三层	1900-01-01 至 1900-01-01		2016-03-03	200.00 （单位：元 / 万元）	深圳市爱迪尔慈善公益基金会	基金会	0		暂无	苏啟皓		正常	53440300MJL1654510		１、扶贫济困、救孤助残、抗灾救援等社会公益慈善活动；２、资助教育事业发展。
5100	深圳市福田区福中三路1006号诺德金融中心15A	1900-01-01 至 1900-01-01		2016-03-25	200.00 （单位：元 / 万元）	深圳市川基金公益基金会	基金会	0		暂无	王韧		正常	53440300MJL1658579		"""（一）扶贫济困，资助慈善公益性项目；（二）资助开展投资风险知识公益宣传活动，提高公众的风险意识与判断能力；（三）向因极端市场环境造成损失严重，导致家庭生活困难的投资者进行援助；（四）奖励对公益慈善事业有突出贡献者，包括组织、机构和个人。"""
5101	深圳市福田区妇儿大厦18楼	1900-01-01 至 1900-01-01		2016-02-17	700.00 （单位：元 / 万元）	深圳市妇女儿童发展基金会	基金会	0		暂无	韦秀华		正常	53440300MJL166016U		（一）帮扶救助贫困妇女儿童；（二）维护妇女儿童权益；（三）开展对外交流与合作；（四）开展妇女儿童领域课题研究；（五）资助服务妇女儿童的公益项目；（六）提高妇女素质，促进家庭文明建设，推动儿童友好型城市建设。
5102	深圳市盐田区阳光安置楼一楼8号	1900-01-01 至 1900-01-01		2016-03-09	128.10 （单位：元 / 万元）	深圳市盐田区海山街道社区基金会	基金会	0		暂无	陈秀英		正常	53440300MJL166315R		（一）为辖区贫困家庭、受灾居民等特殊人群提供慈善救助、综合帮扶等社区救助服务；（二）资助有利于改善社区治安、邻里关系、环境、教育、卫生、文体事业、特殊群体等公益性项目；（三）资助和扶持本辖区社会组织发展；（四）资助和发展社区志愿服务；（五）组织开展与同行业基金会和跨行业公益性社会组织的交流和合作
5103	深圳市罗湖区莲塘港莲路4号六楼605号	1900-01-01 至 1900-01-01		2016-04-27	200.00 （单位：元 / 万元）	深圳市基石教育创新基金会	基金会	0		暂无	杨丹		正常	53440300MJL166796U		资助体育教育类慈善公益性项目；资助推广教育创新项目
5104	深圳市龙华新区民治街道梅花山庄思梅园６１号	1900-01-01 至 1900-01-01		2016-04-27	200.00 （单位：元 / 万元）	深圳市乐家慈善基金会	基金会	0		暂无	张伟华		正常	53440300MJL1668925		＂１、扶贫济困，帮扶弱势群体；２、资助就业培训项目；３、扶助养老保障项目。＂
5105	新兴县新城镇文华路46号县教育局办公楼七楼	2014-11-28 至 2017-11-27		2014-11-28	200.00 （单位：元 / 万元）	新兴县新州教育基金会	基金会	2978203		云浮市民政局	李永安		正常	53445300323299844W		资助贫困学生；奖励成绩拔尖的优秀学生；奖励有突出贡献的优秀教师；改善学校办学条件。
5106	罗定市罗城街道泽汇路１４号	2016-02-25 至 2020-02-24		2016-02-25	200.00 （单位：元 / 万元）	罗定市罗城教育基金会	基金会	0766-372394		云浮市民政局	区定球	政府相关职能部门	正常	53445300MJM725000M		成立
5107	新兴县太平镇上沙村委会多男村	2016-11-11 至 2019-11-10		2016-11-11	400.00 （单位：元 / 万元）	新兴县苏启泉教育基金会	基金会	0766-2310250		云浮市民政局	苏婉莹		正常	53445300MJM725019J		资助贫困学生、奖励成绩拔尖的优秀学生、奖励有突出贡献的优秀教师、资助改善办学条件。
5108	新兴县六祖镇河步村委会	2017-01-17 至 2020-01-16		2017-01-17	300.00 （单位：元 / 万元）	新兴县冯兴国黎志芬慈善基金会	基金会	0766-2630386		云浮市民政局	冯文波		正常	53445300MJM725027D		资助贫困学生、奖励成绩拔尖的优秀学生、奖励有突出贡献的优秀教师、为本村委会的60周岁以上的长者发放福利以及慰问金、支助患重大疾病的困难村民。
5109	南宁市青秀区双拥路32号宝资诚大厦415房	2016-11-21 至 2020-11-20		2012-12-24	2000000.00 （单位：元 / 万元）	广西壹方慈善基金会	基金会	0771-2501314		广西壮族自治区民政厅	黎卫	直接登记	正常	53450000059523041C		接受社会捐赠；慈善帮扶救助；公益互助援助；规范管理基金；组织交流与合作。
5110	南宁市北大北路12号	2017-03-28 至 2021-03-27		2012-12-28	4000000.00 （单位：元 / 万元）	广西革命老区建设基金会	基金会	0771-3185593		广西壮族自治区民政厅	韦家能	广西壮族自治区扶贫开发办公室	正常	5345000005953260XH		面向社会筹集资金，资助革命老区、贫困地区基础设施建设及济困、助残、助学，扶持农业、教育、文化、卫生、交通、环保等事业。
5111	南宁市西乡塘区大学东路100号	2017-01-06 至 2021-01-05		2013-01-21	2010000.00 （单位：元 / 万元）	广西华鼎教育基金会	基金会	0771-3232859		广西壮族自治区民政厅	黄德平	直接登记	正常	5345000006171287XA		接受机构或个人的捐款；奖励品学兼优或者家庭经济困难的大学生；对基金会基金进行保值增值；其它公益活动。
5112	南宁市青秀区星湖路8号可高至胜商贸广场15楼	2017-08-24 至 2022-08-23		2013-01-22	2000000.00 （单位：元 / 万元）	广西可高基金会	基金会	18277191652		广西壮族自治区民政厅	梁沛农	直接登记	正常	534500000617430197		资助贫困教育；奖励优秀师生；帮助弱势群体；参与扶贫、助残；开展安老、扶孤；组织捐赠者、受益者联谊回报社会。
5113	有效	至		2013-05-24	1000.00 （单位：元 / 万元）	广西吕贻标爱心基金会	基金会			广西壮族自治区民政厅	吕贻标	直接登记	正常	53450000068894944R		资助弱势群体生活；资助困难学生读书，奖励优秀学生和优秀教师；按照捐赠者意愿设立的资助项目。
5114	南宁市大学东路100号广西大学校内	2017-02-28 至 2021-02-27		1992-12-05	2000000.00 （单位：元 / 万元）	广西大学教育发展基金会	基金会	0771-3232243		广西壮族自治区民政厅	燕柳斌	广西壮族自治区教育厅	正常	534500000737851602	http://jjh.gxu.edu.cn/	接受校友、社会的捐赠，管理使用基金，用于奖学、助困、发展教育事业及其它公益活动等。
5115	南宁市青秀区民族大道137号永凯大厦901号	2017-04-20 至 2021-04-19		2014-03-31	2000000.00 （单位：元 / 万元）	广西瀚德明天慈善基金会	基金会	0771-5737388		广西壮族自治区民政厅	雷渊洁	直接登记	正常	53450000096022676J		资助孤儿完成九年义务教育乃至升入高中职高、大学学业。对孤儿教育事业发展的资金支持和辅助。
5116	有效	至		2014-04-09	200.00 （单位：元 / 万元）	广西医科大学教育发展基金会	基金会			广西壮族自治区民政厅	仇小强	广西壮族自治区教育厅	正常	53450000096547341F		积极开展与校友及社会各界的联系和合作，筹集资金和接受社会捐赠，支持广西医科大学教育事业的建设与发展。
5117	南宁市锦春路6号1栋3单元308号房	2016-12-13 至 2020-12-12		2014-08-21	2000000.00 （单位：元 / 万元）	广西浩德慈善基金会	基金会	0771-5523729		广西壮族自治区民政厅	陈熹微	直接登记	正常	534500003105986343		资助贫困家庭孩子完成学业；资助儿童福利院的孤残孩子的医疗和寄养费用；申请承接政府采购服务项目，让更多处于困境中的孩子得到更好的服务。
5118	宜宾市翠屏区戎州路中段１号	1899-12-30 至 1899-12-30		2013-12-13	500.00 （单位：元 / 万元）	宜宾市关心下一代基金会	基金会			四川省民政厅	郑忠祥	四川省关工委	正常	53510000085815056Y		资助贫困病残青少年儿童、奖励优秀青少年儿童和关心下一代工作者，开展关心下一代工作的有关活动
5119	成都市龙泉驿区滨河南街２１号	1899-12-30 至 1899-12-30		2013-12-13	1000.00 （单位：元 / 万元）	成都市龙泉驿区关心下一代基金会	基金会			四川省民政厅	王世藩	四川省关工委	正常	53510000085816702C		资助贫困病残青少年、组织青少年开展社会主义核心价值体系教育、奖励优秀青少年和关心下一代工作者
5120	成都市鼓楼南街１１７号	1899-12-30 至 1899-12-30		2014-01-13	300.00 （单位：元 / 万元）	四川省箴言公益基金会	基金会			四川省民政厅	郭雅文	直接登记慈善类	正常	535100000898740370		资助与奖励困难学生教师、资助老弱病残等弱势群体、资助养老事业的设施建设
5121	成都市人民南路一段８６号	1899-12-30 至 1899-12-30		2014-03-10	200.00 （单位：元 / 万元）	四川省福华更生扶助基金会	基金会			四川省民政厅	郑春	四川省司法厅	正常	535100000931759173		开展对服刑、刑释人员的就业创业救助帮扶和教育培训工作
5122	成都市商业街７１号	2017-05-24 至 2022-05-23		2014-03-28	400.00 （单位：元 / 万元）	四川省民生慈善基金会	基金会			四川省民政厅	三木滚	四川省民政厅	正常	53510000095589793Y		筹募善款、公益援助、志愿服务、宣传培训、交流合作及赈灾、扶贫救助等
5123	成都市二环路南四段５１号	1899-12-30 至 1899-12-30		2014-05-13	200.00 （单位：元 / 万元）	四川省手拉手慈善基金会	基金会			四川省民政厅	张旭辉	直接登记慈善类	正常	53510000099385878Q		资助贫困地区和贫困人群、资助残障疾病等特殊群体、资助遭受自然灾害地区和群体、开展公益交流合作
5124	成都市一环路南三段１５号	2017-03-21 至 2022-03-20		2014-06-25	400.00 （单位：元 / 万元）	四川省华侨公益基金会	基金会			四川省民政厅	牛金剑	四川省归国华侨联合会	正常	5351000031050081XG		扶贫济困、医疗卫生援助、助学助教、赈灾救助
5125	西昌市航天路南段星光嘉苑	1899-12-30 至 1899-12-30		2014-08-08	200.00 （单位：元 / 万元）	四川省索玛慈善基金会	基金会			四川省民政厅	黄红斌	直接登记慈善类	正常	53510000310514269A		扶贫济困、助老扶孤、赈灾救助
5126	成都市方池街２２号	2017-04-17 至 2022-04-16		2014-07-07	400.00 （单位：元 / 万元）	四川省困难职工帮扶基金会	基金会			四川省民政厅	邹游	四川省总工会	正常	53510000310547124X		慈善帮扶救助、公益互助援助、交流合作、业务培训指导
5127	德阳市长江西路一段１２号	2017-05-17 至 2022-05-16		2014-08-28	893.20 （单位：元 / 万元）	德阳市关心下一代基金会	基金会			四川省民政厅	马俊东	四川省关心下一代工作委员会	正常	53510000310563239N		资助贫困病残青少年、组织青少年开展社会主义核心价值体系教育、奖励优秀青少年和关心下一代工作者
5128	成都市百花西路２号	2017-03-14 至 2022-03-13		2014-09-12	1000.00 （单位：元 / 万元）	成都市关心下一代基金会	基金会			四川省民政厅	何绍华	四川省关心下一代工作委员会	正常	53510000310566018U		资助贫困病残青少年、组织青少年开展社会主义核心价值体系教育、奖励优秀青少年和关心下一代工作者
5129	成都市蜀西路４６号	2017-05-16 至 2022-05-15		2014-08-05	400.00 （单位：元 / 万元）	四川喜马拉雅慈善基金会	基金会			四川省民政厅	才让多吉	直接登记慈善类	正常	535100003105935692		资助敬老院等福利设施事宜，资助贫困学子和社会特困人群及赈灾救助等
5130	成都市龙泉驿区同安镇同策路３号	1899-12-30 至 1899-12-30		2014-10-30	200.00 （单位：元 / 万元）	四川国际标榜职业学院教育基金会	基金会			四川省民政厅	陆路	成都市教育局	正常	535100003216227247		开展奖优助学、改善办学条件、教育学术研究及对外交流等教育类公益活动
5131	成都市天府大道北段１７００号	1899-12-30 至 1899-12-30		2014-11-10	200.00 （单位：元 / 万元）	四川金利多慈善基金会	基金会			四川省民政厅	王东霞	直接登记慈善类	正常	535100003216298895		资助贫困地区和贫困人群、资助敬老院等福利设施事宜、资助遭受自然灾害地区和群体、开展公益交流合作等
5132	昆明市春城路２１９号东航投资大厦１２０１室	至			500.00 （单位：元 / 万元）	云南大益爱心基金会	基金会	0871-7197694		云南省民政厅	吴远之	云南省教育厅	正常	53530000668269448R		资助贫困地区学生、教师，改善贫困地区教育、卫生及文化设施，开展与宗旨相关的活动。
5133	昆明市五华区茭菱路１６７号林园小区２４－１－１０２	2016-04-01 至 2021-04-01		2008-01-14	400.00 （单位：元 / 万元）	云南省绿色环境发展基金会	基金会	0871-5018953		云南省民政厅	邹恒芳	云南省林业厅	正常	535300006708537829		保护和发展森林资源，增加绿色植被，保护生物多样性，探索生态补偿机制，提供生态环境保护咨询服务。
5134	云南省普洱市思茅区月光路１号普洱市教育局二楼２０３室	2017-06-28 至 2021-06-27		2008-09-08	506.29 （单位：元 / 万元）	云南省普洱市教育基金会	基金会	0879-62142810		云南省民政厅	赵发明	云南省教育厅	正常	535300006787308751		积极拓展募资渠道，管理、运作资金，表彰奖励优秀教师，资助贫困学生就学。
